timestamp,smoothAmp,mean,std,z,behavior,transition,insight,prediction,context,action
1775711042.629824,39,73.51,200.00,-0.17,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.6454945,41,73.48,200.00,-0.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.6616356,59,73.46,200.00,-0.07,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.6774988,75,73.46,200.00,0.01,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.693591,104,73.49,200.00,0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.7099743,110,73.53,200.00,0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.728231,120,73.58,200.00,0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.7417727,108,73.61,200.00,0.17,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.7576742,135,73.67,200.00,0.31,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.7735286,122,73.72,200.00,0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.7893944,121,73.77,200.00,0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.8054857,101,73.79,200.00,0.14,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.821291,90,73.81,200.00,0.08,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.8374844,49,73.79,200.00,-0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.8532062,60,73.77,200.00,-0.07,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.869274,56,73.75,200.00,-0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.8855689,54,73.73,200.00,-0.10,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.9014332,55,73.72,200.00,-0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.917511,54,73.70,200.00,-0.10,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.933704,31,73.65,200.00,-0.21,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.949274,24,73.60,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.9655335,24,73.55,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.9813185,24,73.50,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711042.997588,23,73.45,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.013745,25,73.41,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.0298095,30,73.36,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.0455563,36,73.32,200.00,-0.19,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.062024,40,73.29,200.00,-0.17,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.07761,44,73.26,200.00,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.0934968,48,73.24,200.00,-0.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.109787,52,73.22,200.00,-0.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.1258469,49,73.19,200.00,-0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.1415887,46,73.16,200.00,-0.14,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.157724,42,73.13,200.00,-0.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.1736794,33,73.09,200.00,-0.20,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.1896832,23,73.04,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.2050886,21,72.99,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.221479,20,72.94,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.2377987,22,72.89,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.253195,22,72.84,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.2695794,23,72.79,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.2855325,25,72.74,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.3012853,28,72.69,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.3177035,28,72.65,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.3333702,27,72.60,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.3497941,26,72.56,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.3652692,24,72.51,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.3814595,20,72.46,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.3978915,19,72.40,200.00,-0.27,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.4136105,25,72.35,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.4296625,24,72.31,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.446014,27,72.26,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.4616435,40,72.23,200.00,-0.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.4777582,50,72.21,200.00,-0.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.4933069,48,72.18,200.00,-0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.5094953,53,72.16,200.00,-0.10,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.5257635,57,72.15,200.00,-0.08,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.5416496,62,72.14,200.00,-0.05,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.5578492,62,72.13,200.00,-0.05,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.5735984,72,72.13,200.00,-0.00,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.5894563,80,72.14,200.00,0.04,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.60507,77,72.14,200.00,0.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.6216152,60,72.13,200.00,-0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.6374662,58,72.11,200.00,-0.07,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.6537385,51,72.09,200.00,-0.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.669459,42,72.06,200.00,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.685508,41,72.03,200.00,-0.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.701293,39,72.00,200.00,-0.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.7174473,31,71.96,200.00,-0.20,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.733706,28,71.91,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.7495303,25,71.87,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.765126,23,71.82,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.78146,30,71.78,200.00,-0.21,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.797483,41,71.75,200.00,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.8132784,42,71.72,200.00,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.8295689,45,71.69,200.00,-0.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.8453956,47,71.66,200.00,-0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.8617804,45,71.64,200.00,-0.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.8775017,43,71.61,200.00,-0.14,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.893599,44,71.58,200.00,-0.14,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.909807,42,71.55,200.00,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.9263637,40,71.52,200.00,-0.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.9417577,36,71.48,200.00,-0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.95799,28,71.44,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.9739053,22,71.39,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711043.990674,20,71.34,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.0063007,22,71.29,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.0212145,22,71.24,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.0373135,26,71.20,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.0535555,29,71.15,200.00,-0.21,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.0692585,28,71.11,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.0855265,26,71.07,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.1015158,28,71.02,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.1174145,24,70.98,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.1334481,21,70.93,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.1498854,20,70.88,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.1659281,21,70.83,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.1812963,18,70.77,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.1973002,17,70.72,200.00,-0.27,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.2134297,16,70.66,200.00,-0.27,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.229423,19,70.61,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.2455437,20,70.56,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.2613754,21,70.51,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.2775316,22,70.46,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.2934904,24,70.42,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.3095012,22,70.37,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.3256967,23,70.32,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.3413408,23,70.27,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.3581624,23,70.23,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.3735838,22,70.18,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.389234,22,70.13,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.4053037,20,70.08,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.4214373,21,70.03,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.4374013,22,69.98,200.00,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.4535325,24,69.94,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.4694989,23,69.89,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.485287,24,69.84,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.5012882,23,69.80,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.5173757,23,69.75,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.5333107,20,69.70,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.5495765,20,69.65,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.56539,19,69.60,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.5815952,18,69.55,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.597786,16,69.50,200.00,-0.27,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.6137402,18,69.44,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.6299677,18,69.39,200.00,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.6456866,20,69.34,200.00,-0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.6617427,24,69.30,200.00,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.6778564,28,69.26,200.00,-0.21,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.6938756,40,69.23,200.00,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.709382,58,69.22,200.00,-0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.725588,73,69.22,200.00,0.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.7418258,81,69.23,200.00,0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.758062,86,69.25,200.00,0.08,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.7738318,78,69.26,200.00,0.04,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.790312,72,69.26,200.00,0.01,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.806582,73,69.26,200.00,0.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.8220968,73,69.27,200.00,0.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.8380227,78,69.28,200.00,0.04,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.8535259,100,69.31,200.00,0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.8700736,106,69.34,200.00,0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.8857124,100,69.37,200.00,0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.9017644,90,69.39,200.00,0.10,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.9179537,83,69.41,200.00,0.07,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.9336855,55,69.39,200.00,-0.07,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.9498596,40,69.36,200.00,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.9664042,31,69.33,200.00,-0.19,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.982292,34,69.29,200.00,-0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711044.997793,37,69.26,200.00,-0.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.0138805,40,69.23,200.00,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.0297842,46,69.21,200.00,-0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.0460427,52,69.19,200.00,-0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.0618207,57,69.18,200.00,-0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.0779798,56,69.16,200.00,-0.07,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.093999,63,69.16,200.00,-0.03,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.11005,69,69.16,200.00,-0.00,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.1265583,70,69.16,200.00,0.00,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.1422307,67,69.16,200.00,-0.01,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.157939,59,69.15,200.00,-0.05,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.1738791,47,69.12,200.00,-0.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.1903837,32,69.09,200.00,-0.19,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.206467,26,69.04,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.222513,37,69.01,200.00,-0.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.2380385,58,69.00,200.00,-0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.2542953,98,69.03,200.00,0.14,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.2703094,113,69.07,200.00,0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.286342,131,69.14,200.00,0.31,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.301413,129,69.20,200.00,0.30,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.3174477,119,69.24,200.00,0.25,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.333574,90,69.27,200.00,0.10,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.3501844,95,69.29,200.00,0.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.3655906,89,69.31,200.00,0.10,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.3822644,75,69.32,200.00,0.03,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.3983226,66,69.31,200.00,-0.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.4136767,60,69.30,200.00,-0.05,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.4306858,41,69.28,200.00,-0.14,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.4461956,26,69.23,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.4616048,45,69.21,200.00,-0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.4777756,54,69.19,200.00,-0.08,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.4940805,71,69.19,200.00,0.01,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.509699,82,69.21,200.00,0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.5258405,83,69.22,200.00,0.07,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.5419486,70,69.22,200.00,0.00,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.558369,77,69.23,200.00,0.04,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.574575,82,69.24,200.00,0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.5901153,94,69.27,200.00,0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.605694,127,69.33,200.00,0.29,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.622132,134,69.39,200.00,0.32,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.638687,118,69.44,200.00,0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.653602,96,69.47,200.00,0.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.6695263,78,69.47,200.00,0.04,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.6859493,46,69.45,200.00,-0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.7019467,48,69.43,200.00,-0.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.7175186,61,69.42,200.00,-0.04,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.7335622,74,69.43,200.00,0.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.7495654,82,69.44,200.00,0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.7656581,109,69.48,200.00,0.20,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.78182,106,69.51,200.00,0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.7978268,100,69.54,200.00,0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.813625,97,69.57,200.00,0.14,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.8300626,95,69.60,200.00,0.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.8457222,76,69.60,200.00,0.03,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.8612008,75,69.61,200.00,0.03,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.8780124,73,69.61,200.00,0.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.8939154,69,69.61,200.00,-0.00,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.909749,75,69.62,200.00,0.03,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.9255342,86,69.63,200.00,0.08,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.9418743,88,69.65,200.00,0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.9576757,88,69.67,200.00,0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.973457,87,69.69,200.00,0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711045.989475,69,69.69,200.00,-0.00,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.0056179,65,69.68,200.00,-0.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.0218143,57,69.67,200.00,-0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.0378332,54,69.65,200.00,-0.08,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.0539343,51,69.64,200.00,-0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.0697513,54,69.62,200.00,-0.08,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.0856876,36,69.59,200.00,-0.17,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.1019208,31,69.55,200.00,-0.19,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.1175575,29,69.51,200.00,-0.20,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
1775711046.1340158,26,69.46,200.00,-0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,NONE
