timestamp,amplitude,mean,std,z,behavior
1774901115.5859532,138.0,143.41,143.82,-0.04,INACTIVE
1774901115.6018393,154.0,143.42,143.75,0.07,INACTIVE
1774901115.6176908,161.0,143.44,143.68,0.12,INACTIVE
1774901115.634181,174.0,143.47,143.61,0.21,INACTIVE
1774901115.649813,198.0,143.53,143.55,0.38,INACTIVE
1774901115.6659102,218.0,143.6,143.5,0.52,INACTIVE
1774901115.6818953,237.0,143.69,143.46,0.65,INACTIVE
1774901115.697681,258.0,143.81,143.43,0.8,INACTIVE
1774901115.7135885,286.0,143.95,143.43,0.99,INACTIVE
1774901115.7295992,298.0,143.95,143.44,1.07,INACTIVE
1774901115.7454853,299.0,143.95,143.45,1.08,INACTIVE
1774901115.7614691,315.0,143.95,143.48,1.19,INACTIVE
1774901115.7777073,314.0,143.95,143.51,1.18,INACTIVE
1774901115.793818,301.0,143.95,143.53,1.09,INACTIVE
1774901115.8097174,303.0,143.95,143.54,1.11,INACTIVE
1774901115.8258584,300.0,143.95,143.55,1.09,INACTIVE
1774901115.8416708,275.0,144.08,143.54,0.91,INACTIVE
1774901115.8578386,281.0,144.22,143.54,0.95,INACTIVE
1774901115.8735268,280.0,144.35,143.53,0.95,INACTIVE
1774901115.8896651,276.0,144.49,143.52,0.92,INACTIVE
1774901115.9056077,269.0,144.61,143.5,0.87,INACTIVE
1774901115.921618,258.0,144.72,143.47,0.79,INACTIVE
1774901115.9373918,236.0,144.82,143.43,0.64,INACTIVE
1774901115.9534125,219.0,144.89,143.38,0.52,INACTIVE
1774901115.9695048,196.0,144.94,143.31,0.36,INACTIVE
1774901115.9858963,182.0,144.98,143.25,0.26,INACTIVE
1774901116.0014825,223.0,145.06,143.2,0.54,INACTIVE
1774901116.0180569,257.0,145.17,143.17,0.78,INACTIVE
1774901116.033454,275.0,145.3,143.16,0.91,INACTIVE
1774901116.0495286,291.0,145.3,143.16,1.02,INACTIVE
1774901116.0654562,307.0,145.3,143.18,1.13,INACTIVE
1774901116.0814526,274.0,145.43,143.17,0.9,INACTIVE
1774901116.0974789,247.0,145.53,143.13,0.71,INACTIVE
1774901116.1135566,233.0,145.62,143.09,0.61,INACTIVE
1774901116.1294792,212.0,145.68,143.03,0.46,INACTIVE
1774901116.1456385,201.0,145.74,142.97,0.39,INACTIVE
1774901116.1614492,183.0,145.77,142.9,0.26,INACTIVE
1774901116.1774447,176.0,145.8,142.83,0.21,INACTIVE
1774901116.1934645,164.0,145.82,142.76,0.13,INACTIVE
1774901116.2098355,164.0,145.84,142.69,0.13,INACTIVE
1774901116.2254984,174.0,145.87,142.62,0.2,INACTIVE
1774901116.2414546,178.0,145.9,142.56,0.23,INACTIVE
1774901116.2577481,175.0,145.93,142.49,0.2,INACTIVE
1774901116.2738838,181.0,145.97,142.42,0.25,INACTIVE
1774901116.2897413,179.0,146.0,142.35,0.23,INACTIVE
1774901116.3057792,155.0,146.01,142.28,0.06,INACTIVE
1774901116.3220503,160.0,146.02,142.21,0.1,INACTIVE
1774901116.3375137,185.0,146.06,142.15,0.27,INACTIVE
1774901116.3534055,218.0,146.13,142.09,0.51,INACTIVE
1774901116.3694007,259.0,146.24,142.07,0.79,INACTIVE
1774901116.3858597,299.0,146.24,142.08,1.08,INACTIVE
1774901116.4018447,322.0,146.24,142.12,1.24,INACTIVE
1774901116.4181333,314.0,146.24,142.14,1.18,INACTIVE
1774901116.4337904,285.0,146.38,142.14,0.98,INACTIVE
1774901116.4501019,257.0,146.49,142.11,0.78,INACTIVE
1774901116.4657419,228.0,146.58,142.07,0.57,INACTIVE
1774901116.4820561,198.0,146.63,142.0,0.36,INACTIVE
1774901116.4979365,187.0,146.67,141.94,0.28,INACTIVE
1774901116.5135484,174.0,146.69,141.87,0.19,INACTIVE
1774901116.5296056,162.0,146.71,141.8,0.11,INACTIVE
1774901116.5457187,151.0,146.71,141.73,0.03,INACTIVE
1774901116.5617967,153.0,146.72,141.66,0.04,INACTIVE
1774901116.577726,141.0,146.72,141.59,-0.04,INACTIVE
1774901116.5935934,147.0,146.72,141.52,0.0,INACTIVE
1774901116.6096728,149.0,146.72,141.45,0.02,INACTIVE
1774901116.625679,143.0,146.71,141.38,-0.03,INACTIVE
1774901116.6415796,130.0,146.7,141.31,-0.12,INACTIVE
1774901116.657965,126.0,146.68,141.24,-0.15,INACTIVE
1774901116.6741047,119.0,146.65,141.17,-0.2,INACTIVE
1774901116.6897342,114.0,146.62,141.1,-0.23,INACTIVE
1774901116.7058733,125.0,146.59,141.03,-0.15,INACTIVE
1774901116.7216763,190.0,146.64,140.97,0.31,INACTIVE
1774901116.737587,237.0,146.73,140.93,0.64,INACTIVE
1774901116.7545314,297.0,146.73,140.94,1.07,INACTIVE
1774901116.7700846,352.0,146.73,141.02,1.46,INACTIVE
1774901116.7859912,385.0,146.73,141.15,1.69,INACTIVE
1774901116.801597,374.0,146.73,141.26,1.61,INACTIVE
1774901116.818086,379.0,146.73,141.38,1.64,INACTIVE
1774901116.8337803,351.0,146.73,141.46,1.44,INACTIVE
1774901116.849422,309.0,146.73,141.48,1.15,INACTIVE
1774901116.865494,286.0,146.87,141.48,0.98,INACTIVE
1774901116.8816464,254.0,146.97,141.45,0.76,INACTIVE
1774901116.8974025,226.0,147.05,141.4,0.56,INACTIVE
1774901116.913484,224.0,147.13,141.35,0.54,INACTIVE
1774901116.9293437,226.0,147.21,141.3,0.56,INACTIVE
1774901116.9453402,225.0,147.29,141.25,0.55,INACTIVE
1774901116.9614234,233.0,147.37,141.21,0.61,INACTIVE
1774901116.9774938,228.0,147.45,141.16,0.57,INACTIVE
1774901116.993421,211.0,147.52,141.1,0.45,INACTIVE
1774901117.009469,212.0,147.58,141.05,0.46,INACTIVE
1774901117.0255935,206.0,147.64,140.99,0.41,INACTIVE
1774901117.0414782,199.0,147.69,140.93,0.36,INACTIVE
1774901117.057342,194.0,147.74,140.86,0.33,INACTIVE
1774901117.073513,188.0,147.78,140.8,0.29,INACTIVE
1774901117.0894842,200.0,147.83,140.74,0.37,INACTIVE
1774901117.1054375,216.0,147.9,140.68,0.48,INACTIVE
1774901117.1214418,225.0,147.98,140.63,0.55,INACTIVE
1774901117.1373568,237.0,148.06,140.59,0.63,INACTIVE
1774901117.1534235,252.0,148.17,140.56,0.74,INACTIVE
1774901117.1694343,245.0,148.27,140.52,0.69,INACTIVE
1774901117.1853852,244.0,148.36,140.49,0.68,INACTIVE
1774901117.2014098,248.0,148.46,140.45,0.71,INACTIVE
1774901117.2176342,276.0,148.59,140.44,0.91,INACTIVE
1774901117.233813,287.0,148.73,140.44,0.98,INACTIVE
1774901117.2494164,287.0,148.87,140.43,0.98,INACTIVE
1774901117.265512,303.0,148.87,140.45,1.1,INACTIVE
1774901117.281731,320.0,148.87,140.48,1.22,INACTIVE
1774901117.297823,297.0,148.87,140.49,1.05,INACTIVE
1774901117.3136744,288.0,149.0,140.49,0.99,INACTIVE
1774901117.3299603,300.0,149.0,140.5,1.07,INACTIVE
1774901117.3456624,299.0,149.0,140.51,1.07,INACTIVE
1774901117.3627644,301.0,149.0,140.52,1.08,INACTIVE
1774901117.3777444,313.0,149.0,140.55,1.17,INACTIVE
1774901117.3934684,336.0,149.0,140.6,1.33,INACTIVE
1774901117.4094784,357.0,149.0,140.69,1.48,INACTIVE
1774901117.4254925,366.0,149.0,140.78,1.54,INACTIVE
1774901117.441476,379.0,149.0,140.9,1.63,INACTIVE
1774901117.4576979,380.0,149.0,141.02,1.64,INACTIVE
1774901117.4737327,391.0,149.0,141.16,1.71,INACTIVE
1774901117.4895275,367.0,149.0,141.25,1.54,INACTIVE
1774901117.5056212,336.0,149.0,141.31,1.32,INACTIVE
1774901117.5215304,316.0,149.0,141.33,1.18,INACTIVE
1774901117.5377443,305.0,149.0,141.35,1.1,INACTIVE
1774901117.5539067,274.0,149.13,141.33,0.88,INACTIVE
1774901117.5699575,266.0,149.25,141.31,0.83,INACTIVE
1774901117.586294,272.0,149.37,141.29,0.87,INACTIVE
1774901117.6016152,260.0,149.48,141.27,0.78,INACTIVE
1774901117.6180573,259.0,149.59,141.24,0.77,INACTIVE
1774901117.6340752,249.0,149.69,141.2,0.7,INACTIVE
1774901117.6497397,253.0,149.79,141.17,0.73,INACTIVE
1774901117.6655622,245.0,149.89,141.13,0.67,INACTIVE
1774901117.681542,236.0,149.97,141.09,0.61,INACTIVE
1774901117.697835,216.0,150.04,141.03,0.47,INACTIVE
1774901117.7135885,223.0,150.11,140.98,0.52,INACTIVE
1774901117.7295122,223.0,150.18,140.93,0.52,INACTIVE
1774901117.7455475,212.0,150.25,140.87,0.44,INACTIVE
1774901117.7623441,204.0,150.3,140.81,0.38,INACTIVE
1774901117.7776766,214.0,150.36,140.76,0.45,INACTIVE
1774901117.7939317,210.0,150.42,140.7,0.42,INACTIVE
1774901117.809528,193.0,150.47,140.63,0.3,INACTIVE
1774901117.8255708,203.0,150.52,140.57,0.37,INACTIVE
1774901117.841585,245.0,150.61,140.54,0.67,INACTIVE
1774901117.8579204,258.0,150.72,140.51,0.76,INACTIVE
1774901117.873436,269.0,150.84,140.49,0.84,INACTIVE
1774901117.8895168,283.0,150.97,140.48,0.94,INACTIVE
1774901117.9056008,290.0,151.11,140.48,0.99,INACTIVE
1774901117.9218893,261.0,151.22,140.45,0.78,INACTIVE
1774901117.9384274,254.0,151.32,140.42,0.73,INACTIVE
1774901117.9541714,232.0,151.4,140.37,0.57,INACTIVE
1774901117.9704154,220.0,151.47,140.32,0.49,INACTIVE
1774901117.9863458,199.0,151.52,140.25,0.34,INACTIVE
1774901118.002406,177.0,151.55,140.19,0.18,INACTIVE
1774901118.0190883,160.0,151.55,140.12,0.06,INACTIVE
1774901118.0343802,156.0,151.56,140.05,0.03,INACTIVE
1774901118.0505614,149.0,151.56,139.98,-0.02,INACTIVE
1774901118.0658631,152.0,151.56,139.91,0.0,INACTIVE
1774901118.0822446,150.0,151.55,139.84,-0.01,INACTIVE
1774901118.0989063,159.0,151.56,139.77,0.05,INACTIVE
1774901118.1137938,166.0,151.58,139.7,0.1,INACTIVE
1774901118.130189,160.0,151.58,139.63,0.06,INACTIVE
1774901118.145737,150.0,151.58,139.56,-0.01,INACTIVE
1774901118.1620715,153.0,151.58,139.49,0.01,INACTIVE
1774901118.1777313,139.0,151.57,139.42,-0.09,INACTIVE
1774901118.1938767,135.0,151.56,139.35,-0.12,INACTIVE
1774901118.2095153,157.0,151.56,139.28,0.04,INACTIVE
1774901118.2257285,175.0,151.58,139.21,0.17,INACTIVE
1774901118.2416337,194.0,151.63,139.15,0.3,INACTIVE
1774901118.2576647,225.0,151.7,139.1,0.53,INACTIVE
1774901118.2734075,235.0,151.78,139.05,0.6,INACTIVE
1774901118.2896733,227.0,151.86,139.01,0.54,INACTIVE
1774901118.3054676,211.0,151.92,138.95,0.43,INACTIVE
1774901118.3218265,186.0,151.95,138.88,0.25,INACTIVE
1774901118.3376267,152.0,151.95,138.81,0.0,INACTIVE
1774901118.3537467,131.0,151.93,138.75,-0.15,INACTIVE
1774901118.3702753,118.0,151.9,138.68,-0.24,INACTIVE
1774901118.3864725,114.0,151.86,138.62,-0.27,INACTIVE
1774901118.402185,123.0,151.83,138.55,-0.21,INACTIVE
1774901118.4180403,131.0,151.81,138.48,-0.15,INACTIVE
1774901118.4346926,134.0,151.79,138.41,-0.13,INACTIVE
1774901118.4507053,137.0,151.78,138.35,-0.11,INACTIVE
1774901118.466309,142.0,151.77,138.28,-0.07,INACTIVE
1774901118.4825141,133.0,151.75,138.21,-0.14,INACTIVE
1774901118.4982421,126.0,151.72,138.14,-0.19,INACTIVE
1774901118.5145931,126.0,151.7,138.08,-0.19,INACTIVE
1774901118.530759,125.0,151.67,138.01,-0.19,INACTIVE
1774901118.5468538,130.0,151.65,137.94,-0.16,INACTIVE
1774901118.562153,141.0,151.64,137.87,-0.08,INACTIVE
1774901118.5786684,149.0,151.64,137.8,-0.02,INACTIVE
1774901118.5943248,170.0,151.65,137.74,0.13,INACTIVE
1774901118.610442,177.0,151.68,137.67,0.18,INACTIVE
1774901118.6265388,198.0,151.73,137.61,0.34,INACTIVE
1774901118.6422267,208.0,151.78,137.55,0.41,INACTIVE
1774901118.65828,213.0,151.84,137.5,0.44,INACTIVE
1774901118.6747842,211.0,151.9,137.44,0.43,INACTIVE
1774901118.6909022,208.0,151.96,137.38,0.41,INACTIVE
1774901118.7061596,178.0,151.98,137.32,0.19,INACTIVE
1774901118.7222319,168.0,152.0,137.25,0.12,INACTIVE
1774901118.7386189,153.0,152.0,137.18,0.01,INACTIVE
1774901118.7537372,139.0,151.99,137.11,-0.09,INACTIVE
1774901118.7702513,143.0,151.98,137.04,-0.07,INACTIVE
1774901118.7865102,150.0,151.98,136.98,-0.01,INACTIVE
1774901118.8022425,149.0,151.97,136.91,-0.02,INACTIVE
1774901118.8175738,157.0,151.98,136.84,0.04,INACTIVE
1774901118.8335092,153.0,151.98,136.77,0.01,INACTIVE
1774901118.84961,149.0,151.98,136.7,-0.02,INACTIVE
1774901118.8655775,151.0,151.98,136.63,-0.01,INACTIVE
1774901118.881946,148.0,151.97,136.57,-0.03,INACTIVE
1774901118.8982155,151.0,151.97,136.5,-0.01,INACTIVE
1774901118.9142797,158.0,151.98,136.43,0.04,INACTIVE
1774901118.9299972,160.0,151.99,136.36,0.06,INACTIVE
1774901118.9458218,169.0,152.0,136.29,0.12,INACTIVE
1774901118.962071,165.0,152.02,136.23,0.1,INACTIVE
1774901118.9783337,175.0,152.04,136.16,0.17,INACTIVE
1774901118.9940703,188.0,152.07,136.1,0.26,INACTIVE
1774901119.0099466,193.0,152.12,136.04,0.3,INACTIVE
1774901119.0266004,191.0,152.15,135.97,0.29,INACTIVE
1774901119.0422974,215.0,152.22,135.92,0.46,INACTIVE
1774901119.0587664,217.0,152.28,135.87,0.48,INACTIVE
1774901119.0746686,211.0,152.34,135.81,0.43,INACTIVE
1774901119.0903697,204.0,152.39,135.75,0.38,INACTIVE
1774901119.1059573,191.0,152.43,135.69,0.28,INACTIVE
1774901119.1221185,166.0,152.44,135.62,0.1,INACTIVE
1774901119.1382163,147.0,152.44,135.56,-0.04,INACTIVE
1774901119.1539474,139.0,152.43,135.49,-0.1,INACTIVE
1774901119.1698775,138.0,152.41,135.42,-0.11,INACTIVE
1774901119.1859365,151.0,152.41,135.35,-0.01,INACTIVE
1774901119.2020638,166.0,152.42,135.29,0.1,INACTIVE
1774901119.2179437,169.0,152.44,135.22,0.12,INACTIVE
1774901119.2342327,167.0,152.45,135.15,0.11,INACTIVE
1774901119.2503512,165.0,152.47,135.09,0.09,INACTIVE
1774901119.2666693,183.0,152.5,135.02,0.23,INACTIVE
1774901119.2821984,182.0,152.53,134.96,0.22,INACTIVE
1774901119.2986798,183.0,152.56,134.89,0.23,INACTIVE
1774901119.3148725,201.0,152.61,134.84,0.36,INACTIVE
1774901119.3301086,205.0,152.66,134.78,0.39,INACTIVE
1774901119.3458655,222.0,152.73,134.73,0.51,INACTIVE
1774901119.3619206,239.0,152.81,134.69,0.64,INACTIVE
1774901119.3790102,248.0,152.91,134.66,0.71,INACTIVE
1774901119.3941245,237.0,152.99,134.61,0.62,INACTIVE
1774901119.409711,244.0,153.08,134.58,0.68,INACTIVE
1774901119.425873,200.0,153.13,134.52,0.35,INACTIVE
1774901119.4421108,174.0,153.15,134.45,0.16,INACTIVE
1774901119.4579058,159.0,153.16,134.39,0.04,INACTIVE
1774901119.473887,162.0,153.17,134.32,0.07,INACTIVE
1774901119.4897509,166.0,153.18,134.25,0.1,INACTIVE
1774901119.5062299,186.0,153.21,134.19,0.24,INACTIVE
1774901119.5219426,192.0,153.25,134.13,0.29,INACTIVE
1774901119.5378437,197.0,153.29,134.07,0.33,INACTIVE
1774901119.5542405,199.0,153.34,134.01,0.34,INACTIVE
1774901119.5700135,196.0,153.38,133.95,0.32,INACTIVE
1774901119.5862098,194.0,153.42,133.89,0.3,INACTIVE
1774901119.601636,192.0,153.46,133.83,0.29,INACTIVE
1774901119.6176941,200.0,153.51,133.77,0.35,INACTIVE
1774901119.6337688,192.0,153.55,133.71,0.29,INACTIVE
1774901119.6501453,182.0,153.58,133.64,0.21,INACTIVE
1774901119.666225,164.0,153.59,133.58,0.08,INACTIVE
1774901119.6819336,156.0,153.59,133.51,0.02,INACTIVE
1774901119.6982067,143.0,153.58,133.44,-0.08,INACTIVE
1774901119.7139134,156.0,153.58,133.38,0.02,INACTIVE
1774901119.7298846,160.0,153.59,133.31,0.05,INACTIVE
1774901119.7458346,161.0,153.59,133.24,0.06,INACTIVE
1774901119.7621343,175.0,153.62,133.18,0.16,INACTIVE
1774901119.7776253,176.0,153.64,133.11,0.17,INACTIVE
1774901119.7937434,160.0,153.64,133.05,0.05,INACTIVE
1774901119.809879,155.0,153.65,132.98,0.01,INACTIVE
1774901119.826059,148.0,153.64,132.91,-0.04,INACTIVE
1774901119.8417566,128.0,153.61,132.85,-0.19,INACTIVE
1774901119.8577793,133.0,153.59,132.78,-0.16,INACTIVE
1774901119.8737779,140.0,153.58,132.72,-0.1,INACTIVE
1774901119.8898492,136.0,153.56,132.65,-0.13,INACTIVE
1774901119.9059231,146.0,153.56,132.59,-0.06,INACTIVE
1774901119.9218273,150.0,153.55,132.52,-0.03,INACTIVE
1774901119.9377964,147.0,153.55,132.46,-0.05,INACTIVE
1774901119.953705,138.0,153.53,132.39,-0.12,INACTIVE
1774901119.9697974,137.0,153.51,132.33,-0.12,INACTIVE
1774901119.9858503,138.0,153.5,132.26,-0.12,INACTIVE
1774901120.0018094,132.0,153.48,132.2,-0.16,INACTIVE
1774901120.0178685,143.0,153.47,132.13,-0.08,INACTIVE
1774901120.03384,145.0,153.46,132.06,-0.06,INACTIVE
1774901120.0502322,150.0,153.45,132.0,-0.03,INACTIVE
1774901120.0658014,147.0,153.45,131.93,-0.05,INACTIVE
1774901120.0821724,168.0,153.46,131.87,0.11,INACTIVE
1774901120.0981634,183.0,153.49,131.8,0.22,INACTIVE
1774901120.1142464,200.0,153.54,131.75,0.35,INACTIVE
1774901120.1300592,214.0,153.6,131.69,0.46,INACTIVE
1774901120.1456053,227.0,153.67,131.65,0.56,INACTIVE
1774901120.1618886,217.0,153.74,131.6,0.48,INACTIVE
1774901120.1778393,198.0,153.78,131.54,0.34,INACTIVE
1774901120.1938531,187.0,153.81,131.48,0.25,INACTIVE
1774901120.2098515,181.0,153.84,131.42,0.21,INACTIVE
1774901120.2259264,162.0,153.85,131.35,0.06,INACTIVE
1774901120.2422535,158.0,153.85,131.28,0.03,INACTIVE
1774901120.258337,147.0,153.85,131.22,-0.05,INACTIVE
1774901120.2738945,136.0,153.83,131.15,-0.14,INACTIVE
1774901120.2897472,123.0,153.8,131.09,-0.23,INACTIVE
1774901120.305774,122.0,153.76,131.03,-0.24,INACTIVE
1774901120.3222044,124.0,153.74,130.97,-0.23,INACTIVE
1774901120.337956,133.0,153.71,130.9,-0.16,INACTIVE
1774901120.353766,133.0,153.69,130.84,-0.16,INACTIVE
1774901120.3699408,129.0,153.67,130.78,-0.19,INACTIVE
1774901120.3859577,131.0,153.65,130.71,-0.17,INACTIVE
1774901120.401672,121.0,153.61,130.65,-0.25,INACTIVE
1774901120.4177268,113.0,153.57,130.59,-0.31,INACTIVE
1774901120.4339814,112.0,153.53,130.54,-0.32,INACTIVE
1774901120.4497588,117.0,153.49,130.48,-0.28,INACTIVE
1774901120.4659445,137.0,153.48,130.41,-0.13,INACTIVE
1774901120.4816635,152.0,153.48,130.35,-0.01,INACTIVE
1774901120.4977286,162.0,153.49,130.28,0.07,INACTIVE
1774901120.5137303,177.0,153.51,130.22,0.18,INACTIVE
1774901120.5296237,190.0,153.55,130.16,0.28,INACTIVE
1774901120.545615,172.0,153.56,130.09,0.14,INACTIVE
1774901120.5616126,165.0,153.58,130.03,0.09,INACTIVE
1774901120.577761,168.0,153.59,129.97,0.11,INACTIVE
1774901120.5937152,157.0,153.59,129.9,0.03,INACTIVE
1774901120.609726,141.0,153.58,129.84,-0.1,INACTIVE
1774901120.6257179,148.0,153.57,129.77,-0.04,INACTIVE
1774901120.641686,150.0,153.57,129.71,-0.03,INACTIVE
1774901120.6577897,135.0,153.55,129.64,-0.14,INACTIVE
1774901120.6740658,137.0,153.54,129.58,-0.13,INACTIVE
1774901120.6905248,136.0,153.52,129.52,-0.14,INACTIVE
1774901120.7066536,127.0,153.49,129.45,-0.2,INACTIVE
1774901120.7222836,122.0,153.46,129.39,-0.24,INACTIVE
1774901120.7385585,121.0,153.43,129.33,-0.25,INACTIVE
1774901120.7546363,109.0,153.38,129.27,-0.34,INACTIVE
1774901120.7715821,109.0,153.34,129.22,-0.34,INACTIVE
1774901120.7860353,103.0,153.29,129.16,-0.39,INACTIVE
1774901120.8021572,105.0,153.24,129.11,-0.37,INACTIVE
1774901120.8186622,116.0,153.2,129.05,-0.29,INACTIVE
1774901120.833856,148.0,153.2,128.98,-0.04,INACTIVE
1774901120.8512619,197.0,153.24,128.93,0.34,INACTIVE
1774901120.8670132,251.0,153.34,128.9,0.76,INACTIVE
1774901120.8821461,300.0,153.34,128.92,1.14,INACTIVE
1774901120.8978238,336.0,153.34,128.98,1.42,INACTIVE
1774901120.9137483,330.0,153.34,129.04,1.37,INACTIVE
1774901120.9298837,293.0,153.34,129.05,1.08,INACTIVE
1774901120.945592,248.0,153.43,129.02,0.73,INACTIVE
1774901120.9621754,200.0,153.48,128.96,0.36,INACTIVE
1774901120.9790483,150.0,153.48,128.9,-0.03,INACTIVE
1774901120.9950643,144.0,153.47,128.84,-0.07,INACTIVE
1774901121.0103362,148.0,153.46,128.77,-0.04,INACTIVE
1774901121.0269573,150.0,153.46,128.71,-0.03,INACTIVE
1774901121.0425837,149.0,153.45,128.64,-0.03,INACTIVE
1774901121.058583,155.0,153.46,128.58,0.01,INACTIVE
1774901121.0749412,140.0,153.44,128.52,-0.1,INACTIVE
1774901121.0899782,125.0,153.41,128.45,-0.22,INACTIVE
1774901121.1062183,120.0,153.38,128.39,-0.26,INACTIVE
1774901121.1226537,119.0,153.35,128.33,-0.27,INACTIVE
1774901121.1393816,130.0,153.32,128.27,-0.18,INACTIVE
1774901121.154005,146.0,153.32,128.21,-0.06,INACTIVE
1774901121.1700623,157.0,153.32,128.14,0.03,INACTIVE
1774901121.1860523,164.0,153.33,128.08,0.08,INACTIVE
1774901121.2018697,166.0,153.34,128.02,0.1,INACTIVE
1774901121.2179105,160.0,153.35,127.95,0.05,INACTIVE
1774901121.2340364,152.0,153.35,127.89,-0.01,INACTIVE
1774901121.250147,153.0,153.35,127.83,-0.0,INACTIVE
1774901121.266025,158.0,153.35,127.76,0.04,INACTIVE
1774901121.2825975,173.0,153.37,127.7,0.15,INACTIVE
1774901121.2981327,175.0,153.39,127.64,0.17,INACTIVE
1774901121.3139796,185.0,153.43,127.58,0.25,INACTIVE
1774901121.3301108,183.0,153.46,127.52,0.23,INACTIVE
1774901121.345889,173.0,153.47,127.46,0.15,INACTIVE
1774901121.3619876,162.0,153.48,127.39,0.07,INACTIVE
1774901121.3779862,151.0,153.48,127.33,-0.02,INACTIVE
1774901121.39466,136.0,153.46,127.27,-0.14,INACTIVE
1774901121.410372,130.0,153.44,127.2,-0.18,INACTIVE
1774901121.4266603,135.0,153.42,127.14,-0.14,INACTIVE
1774901121.441934,132.0,153.4,127.08,-0.17,INACTIVE
1774901121.458046,139.0,153.39,127.02,-0.11,INACTIVE
1774901121.474127,136.0,153.37,126.95,-0.14,INACTIVE
1774901121.4908469,131.0,153.35,126.89,-0.18,INACTIVE
1774901121.5066442,120.0,153.31,126.83,-0.26,INACTIVE
1774901121.5222757,120.0,153.28,126.78,-0.26,INACTIVE
1774901121.5382743,120.0,153.25,126.72,-0.26,INACTIVE
1774901121.554534,126.0,153.22,126.66,-0.21,INACTIVE
1774901121.571073,132.0,153.2,126.59,-0.17,INACTIVE
1774901121.5866141,152.0,153.2,126.53,-0.01,INACTIVE
1774901121.602314,183.0,153.23,126.47,0.24,INACTIVE
1774901121.6183279,216.0,153.29,126.42,0.5,INACTIVE
1774901121.6338892,241.0,153.38,126.39,0.69,INACTIVE
1774901121.6497335,273.0,153.5,126.38,0.95,INACTIVE
1774901121.6655967,287.0,153.5,126.39,1.06,INACTIVE
1774901121.6815462,281.0,153.5,126.39,1.01,INACTIVE
1774901121.6987245,273.0,153.62,126.39,0.94,INACTIVE
1774901121.7145965,264.0,153.73,126.37,0.87,INACTIVE
1774901121.7296147,245.0,153.82,126.34,0.72,INACTIVE
1774901121.7468898,229.0,153.89,126.3,0.59,INACTIVE
1774901121.7623076,212.0,153.95,126.25,0.46,INACTIVE
1774901121.77857,219.0,154.02,126.2,0.51,INACTIVE
1774901121.7951105,228.0,154.09,126.16,0.59,INACTIVE
1774901121.8101673,238.0,154.17,126.13,0.66,INACTIVE
1774901121.8257391,245.0,154.26,126.1,0.72,INACTIVE
1774901121.8427482,251.0,154.36,126.07,0.77,INACTIVE
1774901121.8591766,225.0,154.43,126.03,0.56,INACTIVE
1774901121.8746774,196.0,154.47,125.97,0.33,INACTIVE
1774901121.8908906,172.0,154.49,125.91,0.14,INACTIVE
1774901121.9070656,152.0,154.49,125.85,-0.02,INACTIVE
1774901121.921977,131.0,154.46,125.79,-0.19,INACTIVE
1774901121.9379985,115.0,154.43,125.73,-0.31,INACTIVE
1774901121.9539926,116.0,154.39,125.67,-0.31,INACTIVE
1774901121.9699445,120.0,154.35,125.61,-0.27,INACTIVE
1774901121.9859676,129.0,154.33,125.55,-0.2,INACTIVE
1774901122.0024176,147.0,154.32,125.49,-0.06,INACTIVE
1774901122.0188677,173.0,154.34,125.43,0.15,INACTIVE
1774901122.0346174,186.0,154.37,125.37,0.25,INACTIVE
1774901122.0498657,183.0,154.4,125.31,0.23,INACTIVE
1774901122.0661156,179.0,154.42,125.25,0.2,INACTIVE
1774901122.0825217,172.0,154.44,125.19,0.14,INACTIVE
1774901122.0983627,163.0,154.45,125.13,0.07,INACTIVE
1774901122.1140969,162.0,154.46,125.07,0.06,INACTIVE
1774901122.1302574,165.0,154.47,125.0,0.08,INACTIVE
1774901122.145762,173.0,154.49,124.94,0.15,INACTIVE
1774901122.162372,189.0,154.52,124.88,0.28,INACTIVE
1774901122.1787927,180.0,154.55,124.82,0.2,INACTIVE
1774901122.194554,168.0,154.56,124.76,0.11,INACTIVE
1774901122.2108755,159.0,154.56,124.7,0.04,INACTIVE
1774901122.2271125,148.0,154.56,124.64,-0.05,INACTIVE
1774901122.2433708,127.0,154.53,124.58,-0.22,INACTIVE
1774901122.2587225,133.0,154.51,124.52,-0.17,INACTIVE
1774901122.2740862,140.0,154.49,124.46,-0.12,INACTIVE
1774901122.2900324,160.0,154.5,124.39,0.04,INACTIVE
1774901122.3061004,165.0,154.51,124.33,0.08,INACTIVE
1774901122.3219793,181.0,154.54,124.27,0.21,INACTIVE
1774901122.338317,246.0,154.63,124.25,0.74,INACTIVE
1774901122.3542385,326.0,154.63,124.3,1.38,INACTIVE
1774901122.3704295,379.0,154.63,124.44,1.8,INACTIVE
1774901122.3865433,442.0,154.63,124.71,2.3,INACTIVE
1774901122.4025457,486.0,154.63,125.09,2.65,INACTIVE
1774901122.4181497,482.0,154.63,125.45,2.61,INACTIVE
1774901122.4338748,464.0,154.63,125.77,2.46,INACTIVE
1774901122.450301,464.0,154.63,126.09,2.45,INACTIVE
1774901122.4666595,467.0,154.63,126.41,2.47,INACTIVE
1774901122.4824116,465.0,154.63,126.73,2.45,INACTIVE
1774901122.4979293,457.0,154.63,127.03,2.38,INACTIVE
1774901122.514053,437.0,154.63,127.28,2.22,INACTIVE
1774901122.5307055,415.0,154.63,127.48,2.04,INACTIVE
